time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
2130.0;1.3;-0.4;0.6000000000000001;1.6;1.5;10.2;19.4;9.6;-6.2;55.60827596;12.9999304;39.29547119140625;8.467961311340332;35.70000076293945;0.6399999856948853;1.0;1.3925925925925873
3146.0;0.3;0.3;-0.2;0.4;2.6;9.3;-22.8;1.1;-5.7;55.60829929;12.99991083;41.42474365234375;5.904146671295166;72.5;0.800000011920929;1.0;2.3534482758620765
4130.0;-0.7000000000000001;-1.6;2.9000000000000004;-1.1;0.6000000000000001;12.8;15.2;13.200000000000005;27.1;55.60832238;12.99994186;43.3450927734375;5.13409948348999;72.30000305175781;0.9800000190734864;1.0;3.3178294573643416
5131.0;-0.2;0.2;-0.5;-0.8;2.7;8.9;10.8;11.7;-11.4;55.60832681;12.99995945;44.57647705078125;4.927567481994629;72.4000015258789;1.0199999809265137;1.0;4.355140186915875
6130.0;1.2000000000000002;0.0;-0.1;2.0;2.0;9.8;5.1000000000000005;-14.0;-23.90000000000001;55.60831359;12.99997929;42.94940185546875;4.325666427612305;70.4000015258789;1.1799999475479126;1.0;5.505050505050519
7146.0;-1.8;0.1;2.8000000000000003;1.6;-2.9000000000000004;11.6;-76.89999999999999;18.0;-63.10000000000001;55.6083107;12.99999284;43.977783203125;3.945346593856812;79.0999984741211;0.9300000071525574;1.0;6.824175824175821
8147.0;-0.7000000000000001;-2.8000000000000003;-2.1;2.8000000000000003;-2.8000000000000003;7.0;8.100000000000001;12.1;-17.6;55.60830976;13.00001292;44.600341796875;3.8330001831054688;76.9000015258789;1.4299999475479126;1.0;8.147058823529411
9131.0;0.1;1.1;-1.0;3.9;-0.3;8.0;82.2;-18.4;88.20000000000002;55.60831015;13.00003159;44.90771484375;3.790092468261719;76.69999694824219;1.1100000143051147;1.0;9.319999999999993
10129.0;1.7000000000000002;2.7;1.8;5.300000000000001;-0.7000000000000001;10.2;66.7;-21.4;36.7;55.60831038;13.00004763;45.5380859375;3.790092468261719;71.4000015258789;1.0800000429153442;1.0;10.562499999999968
11146.0;0.5;1.1;4.4;4.2;-1.7000000000000002;12.9;-33.6;-9.3;13.8;55.60831244;13.00006457;45.690185546875;3.790092468261719;71.19999694824219;1.1799999475479126;1.0;11.953488372092952
12134.0;0.1;1.9;-0.8;3.7;-0.2;8.200000000000001;-43.1;3.5;-30.000000000000004;55.60831541;13.00008172;45.1514892578125;3.790092468261719;68.9000015258789;1.0800000429153442;11.576271186440707;13.294736842105252
13133.0;0.2;2.5;-0.5;4.7;1.3;8.6;-72.4;17.7;-21.7;55.60832063;13.00009518;44.78253173828125;3.790092468261719;67.5999984741211;1.090000033378601;12.583999999999936;14.636363636363654
14146.0;0.0;-0.6000000000000001;1.6;4.2;-0.7000000000000001;10.3;-88.7;5.2;-28.500000000000004;55.6083258;13.00011102;44.48583984375;3.790092468261719;74.5999984741211;1.149999976158142;14.588709677419338;15.979166666666611
15147.0;0.7000000000000001;-3.6;1.5;4.7;-2.6;10.3;-33.6;-5.4;-7.0;55.60833112;13.00013201;45.43682861328125;3.790092468261719;72.19999694824219;1.25;16.6083333333333;17.336633663366307
16146.0;-0.6000000000000001;-1.8;-2.7;3.3000000000000003;-1.3;6.5;55.60000000000001;-16.8;-10.7;55.60833647;13.00015077;45.3062744140625;3.790092468261719;66.19999694824219;1.159999966621399;17.599999999999934;18.591397849462414
17145.0;-0.5;0.7000000000000001;-0.4;3.8;-1.0;8.5;71.5;4.800000000000001;18.0;55.60834087;13.00016777;45.05340576171875;3.790092468261719;69.69999694824219;1.1299999952316284;19.588709677419338;19.955555555555705
