time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
2736.0;-0.2;0.0;-0.1;0.3;1.8;9.6;7.1000000000000005;-11.8;1.5;55.60950685;13.01530707;31.4993896484375;4.967330455780029;85.80000305175781;0.5;1.0;1.2842105263157904
3736.0;0.0;0.2;1.4;-0.7000000000000001;2.2;11.0;-26.9;2.6;8.700000000000001;55.60949398;13.01530933;40.2677001953125;5.4698896408081055;85.69999694824219;0.3899999856948852;1.0;1.8789473684210554
4719.0;1.2000000000000002;-0.2;0.2;1.5;1.2000000000000002;10.2;35.1;7.8;19.300000000000004;55.60949496;13.01532401;43.16455078125;4.42943000793457;85.69999694824219;0.6100000143051147;1.0;2.610389610389616
5721.0;-0.7000000000000001;-1.0;-0.2;-0.2;1.8;9.5;7.8;9.8;3.8;55.6094864;13.01531739;44.731689453125;3.9929487705230713;85.69999694824219;0.7099999785423279;1.0;3.398648648648638
6719.0;-1.7000000000000002;-0.4;0.5;-2.0;0.9;10.2;-41.1;22.5;-22.1;55.60948146;13.01532128;45.73406982421875;3.790092468261719;85.5;0.6399999856948853;1.0;4.198675496688736
7720.0;-0.5;-0.2;3.0;0.6000000000000001;0.8;12.7;-43.50000000000001;0.8;-22.6;55.60948134;13.01533593;44.59991455078125;3.790092468261719;83.9000015258789;0.8299999833106995;1.0;4.986754966887389
8719.0;-0.4;-1.1;1.2000000000000002;0.3;0.5;10.8;2.6;-12.2;-8.899999999999999;55.6094806;13.01534889;45.6129150390625;3.790092468261719;83.9000015258789;0.7099999785423279;1.0;5.672316384180824
9719.0;0.0;0.0;-1.2000000000000002;0.6000000000000001;1.3;8.4;0.6000000000000001;10.7;-19.9;55.60948202;13.0153597;45.26361083984375;3.790092468261719;83.9000015258789;0.6100000143051147;1.0;6.348571428571406
10735.0;0.7000000000000001;0.7000000000000001;1.5;1.6;1.8;11.2;-10.4;-15.9;-4.800000000000001;55.60948473;13.01537102;45.87884521484375;3.790092468261719;83.80000305175781;0.7300000190734863;1.0;7.032467532467533
11736.0;0.9;-0.7000000000000001;0.5;0.4;1.0;10.2;70.3;-10.7;-1.7;55.60948568;13.01538204;45.69049072265625;3.790092468261719;84.4000015258789;0.6499999761581421;1.0;7.811688311688319
12720.0;-1.1;0.3;-1.6;2.8000000000000003;-1.5;7.300000000000001;21.300000000000004;21.500000000000004;-36.5;55.60948378;13.01539105;45.67657470703125;3.790092468261719;103.0999984741211;0.7099999785423279;1.0;8.684210526315855
13722.0;0.6000000000000001;-2.6;0.3;4.800000000000001;-2.5;8.9;-28.200000000000003;-28.800000000000004;2.3;55.60948062;13.0154031;45.7344970703125;3.790092468261719;85.69999694824219;0.9900000095367432;1.0;9.531468531468505
14735.0;0.3;-0.7000000000000001;1.5;4.4;-2.0;10.4;70.9;-28.9;58.900000000000006;55.60947874;13.01541178;45.984130859375;3.790092468261719;77.69999694824219;0.6899999976158142;1.0;10.35256410256415
15719.0;0.4;0.3;-2.8000000000000003;5.2;-1.0;5.7;-10.1;11.900000000000002;-16.5;55.609478;13.01541987;46.180908203125;3.790092468261719;77.5999984741211;0.6899999976158142;1.0;11.134751773049643
16718.0;0.6000000000000001;-3.4000000000000004;-0.1;5.6000000000000005;-3.7;7.9;-105.4;-10.2;-14.900000000000002;55.60947767;13.01543048;46.35723876953125;3.790092468261719;77.5999984741211;0.800000011920929;1.0;11.985815602836865
17718.0;0.9;0.4;0.0;5.6000000000000005;-0.9;8.700000000000001;63.30000000000001;-29.600000000000005;38.400000000000006;55.60947735;13.01543922;46.814208984375;3.790092468261719;83.80000305175781;0.6700000166893005;1.0;12.769230769230873
18719.0;-0.4;-0.2;-1.2000000000000002;4.1000000000000005;-1.6;7.4;-17.200000000000003;15.9;-12.2;55.60947733;13.01544644;46.65460205078125;3.790092468261719;84.80000305175781;0.7099999785423279;1.0;13.566666666666604
19718.0;1.2000000000000002;-0.2;4.0;5.9;-2.0;12.6;-58.60000000000001;-6.2;19.0;55.60947716;13.01545811;47.40625;3.790092468261719;84.30000305175781;0.8700000047683716;1.0;14.37500000000001
20719.0;1.1;1.0;-0.1;6.1000000000000005;-0.6000000000000001;8.6;67.00000000000001;-14.300000000000002;7.8;55.60947644;13.01546725;47.5631103515625;3.790092468261719;87.19999694824219;0.7099999785423279;10.336065573770524;15.248275862068958
21718.0;0.3;0.1;0.0;4.7;-2.2;8.6;-17.400000000000002;0.8;10.4;55.60947437;13.015479;47.35009765625;3.790092468261719;86.0;0.8399999737739563;12.341463414634134;16.111111111111093
22718.0;0.6000000000000001;3.5;-0.2;5.5;0.9;8.1;-10.1;2.2;47.900000000000006;55.60947408;13.01548842;47.3905029296875;3.790092468261719;83.4000015258789;0.8500000238418579;13.336134453781511;17.006369426751593
23719.0;-0.6000000000000001;-2.3000000000000003;0.3;4.5;-2.8000000000000003;9.0;65.10000000000001;-4.6;-24.3;55.60947361;13.01549783;47.719482421875;3.790092468261719;81.80000305175781;0.800000011920929;15.333333333333321;17.78980891719759
24735.0;1.2000000000000002;0.3;1.5;5.800000000000001;-2.0;10.0;-6.0;-7.6;26.000000000000004;55.60947501;13.01550605;48.11761474609375;3.790092468261719;80.19999694824219;0.6800000071525574;16.32499999999998;18.698412698412852
