time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
151131.0;1.8;2.7;3.9;5.6000000000000005;-3.1;11.7;-87.7;29.700000000000006;-32.6;55.60869009;13.00708561;43.214111328125;3.790092468261719;86.30000305175781;1.4800000190734863;258.05599999999987;224.46590909090867
152117.0;0.7000000000000001;3.3000000000000003;-1.1;5.1000000000000005;-1.1;7.0;-99.6;7.699999999999999;14.2;55.60869194;13.00710948;43.8636474609375;3.790092468261719;83.30000305175781;1.4600000381469729;259.0245901639345;225.77894736842023
153129.0;1.0;-0.7000000000000001;0.4;5.9;-2.8000000000000003;8.9;-129.00000000000003;8.5;90.1;55.6086913;13.00713494;43.6148681640625;3.790092468261719;90.0;1.4600000381469729;261.05599999999987;227.22619047619042
154130.0;-2.6;-8.200000000000001;-1.4;2.7;-6.2;6.800000000000001;-85.60000000000001;21.200000000000003;-70.5;55.60869296;13.00716142;42.86846923828125;3.790092468261719;85.5999984741211;1.5;263.04098360655746;228.6413043478269
155129.0;-2.5;-4.7;-1.0;3.9;-3.3000000000000003;6.7;76.89999999999999;-32.8;-57.00000000000001;55.60869203;13.00718367;43.0050048828125;3.790092468261719;103.5;1.4199999570846558;264.04098360655746;229.90816326530592
156113.0;-1.7000000000000002;-1.9;-0.4;3.5;-3.7;8.200000000000001;136.8;-43.1;-17.0;55.60869376;13.0072013;43.6575927734375;3.790092468261719;89.19999694824219;1.100000023841858;266.0403225806451;231.34831460674155
157114.0;2.2;0.2;3.7;6.300000000000001;-4.7;12.1;97.7;-48.10000000000001;-23.1;55.60869835;13.00721723;43.7506103515625;3.790092468261719;76.5999984741211;1.0499999523162842;268.0241935483871;232.7222222222228
158130.0;4.9;3.6;5.800000000000001;8.5;-2.5;12.7;1.2000000000000002;-27.1;58.0;55.60870015;13.00724007;42.895751953125;3.790092468261719;92.5999984741211;1.4900000095367432;270.04347826086956;234.2023809523809
159129.0;1.7000000000000002;3.4000000000000004;2.0;5.800000000000001;-1.6;9.8;-92.2;15.5;13.5;55.60870506;13.00726361;43.730712890625;3.790092468261719;81.0;1.440000057220459;271.0252100840337;235.56790123456835
160114.0;1.4;2.4000000000000004;0.3;5.800000000000001;0.1;8.4;-85.9;18.4;82.0;55.60871164;13.00728611;44.2841796875;3.790092468261719;74.4000015258789;1.440000057220459;273.03968253968253;236.94565217391423
161130.0;-1.8;-5.9;1.1;2.9000000000000004;-5.7;9.5;-91.5;1.6;40.4;55.60871579;13.0073075;44.02813720703125;3.790092468261719;81.69999694824219;1.440000057220459;275.0399999999999;238.40243902438988
162113.0;-3.8;-8.8;-2.2;2.1;-6.7;5.7;20.2;15.6;-57.00000000000001;55.60872012;13.00732955;44.58612060546875;3.790092468261719;77.0999984741211;1.3600000143051147;276.0083333333333;239.84705882352864
