time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
29744.0;7.7;0.4;-0.3;14.7;-6.7;1.9;5.7;-45.7;-101.0;55.6111641;12.98496288;56.12933349609375;4.057898044586182;73.5;1.3600000143051147;39.587301587301454;43.52439024390257
30728.0;0.5;3.7;4.3;0.7000000000000001;4.7;14.5;-34.900000000000006;7.699999999999999;-32.2;55.61116805;12.98498857;55.8787841796875;4.086711406707764;77.5999984741211;1.5299999713897705;41.588235294117894;45.14102564102562
31729.0;0.0;1.1;-0.7000000000000001;0.1;2.7;8.700000000000001;0.3;1.8000000000000005;-25.200000000000003;55.61117195;12.98501484;55.0916748046875;4.196536064147949;74.80000305175781;1.3899999856948853;43.5772357723577;46.83076923076942
32731.0;0.7000000000000001;0.4;-4.7;0.4;2.2;4.800000000000001;16.6;25.9;-34.7;55.61117686;12.98504202;54.86236572265625;4.232969284057617;74.5999984741211;1.5;45.56557377049198;48.485714285714224
33744.0;-0.3;0.3;-4.3;-0.6000000000000001;1.8;5.300000000000001;21.1;3.8;-7.400000000000001;55.61118074;12.98507065;55.41302490234375;4.257989883422852;77.5;1.649999976158142;47.6101694915252;50.150684931506845
34728.0;1.3;-0.1;-1.2000000000000002;1.5;1.0;8.5;49.50000000000001;5.0;4.9;55.61118497;12.98509949;55.02447509765625;4.260624408721924;74.19999694824219;1.6200000047683716;49.59677419354837;51.75641025641015
35728.0;0.3;-1.3;6.4;1.5;-0.9;15.4;-80.50000000000001;-69.20000000000002;-56.0;55.61118935;12.98512806;54.7401123046875;4.25480842590332;75.9000015258789;1.590000033378601;50.580645161290306;53.40243902439035
36745.0;0.6000000000000001;-0.7000000000000001;0.5;3.4000000000000004;2.2;9.4;-29.0;-18.5;1.6;55.61119391;12.98515547;55.1126708984375;4.314501762390137;75.19999694824219;1.5399999618530271;52.61666666666663;55.038961038961034
37730.0;0.5;-0.4;-2.1;1.1;1.7000000000000002;7.800000000000001;16.5;-24.3;14.7;55.61119865;12.98518133;55.3995361328125;4.405709743499756;72.69999694824219;1.4700000286102295;54.59677419354837;56.65277777777763
38766.0;0.1;-1.3;-5.2;0.9;1.3;4.4;42.0;2.6;34.50000000000001;55.61120335;12.98520758;55.52685546875;4.340500354766846;72.5999984741211;1.5700000524520874;56.620967741935466;58.31250000000007
39728.0;0.0;-0.5;2.3000000000000003;0.8;1.8;12.0;8.0;-14.7;34.800000000000004;55.61120705;12.98523253;56.24566650390625;4.43865442276001;74.5;1.440000057220459;58.605042016806976;59.833333333333215
40744.0;-0.8;0.2;3.7;0.3;1.8;12.8;30.4;-34.400000000000006;34.0;55.6112098;12.98525833;56.4603271484375;4.3998188972473145;77.30000305175781;1.4600000381469729;59.61904761904748;61.42682926829279
41744.0;-1.5;0.9;4.2;-1.8;1.3;13.9;-44.5;41.7;-64.80000000000001;55.61121126;12.98528449;56.621337890625;4.4602370262146;80.9000015258789;1.4600000381469729;61.6080000000002;63.062500000000014
42729.0;2.6;3.4000000000000004;-0.8;9.8;-3.2;1.8;-45.9;47.1;18.3;55.61121284;12.98530898;56.95355224609375;4.45673418045044;78.30000305175781;1.3700000047683716;63.57142857142844;64.67142857142882
43744.0;4.1000000000000005;5.2;-0.5;10.7;-1.9;1.4;34.300000000000004;9.2;104.1;55.61121882;12.98533198;58.0101318359375;4.239350318908691;70.5999984741211;1.4700000286102295;65.60169491525401;66.3372093023255
44744.0;1.0;4.1000000000000005;1.5;9.0;-1.2000000000000002;3.1;-10.1;29.1;125.0;55.61122578;12.98535603;58.05084228515625;4.195292949676514;75.5999984741211;1.409999966621399;67.60317460317447;67.85897435897424
45744.0;1.2000000000000002;-3.1;1.1;10.1;-6.0;2.7;-33.6;2.0;133.4;55.61123204;12.98538285;58.661865234375;4.108836650848389;71.80000305175781;1.75;69.58730158730145;69.65277777777763
46732.0;-4.6000000000000005;-9.1;1.8;5.800000000000001;-9.0;3.3000000000000003;-79.9;40.0;76.2;55.61123812;12.98540896;58.3709716796875;3.929339647293091;73.5;1.4600000381469729;70.5882352941174;71.2567567567568
47729.0;-6.4;-9.8;2.2;3.8;-9.0;3.1;-35.3;3.2;-65.89999999999999;55.6112404;12.9854334;55.8582763671875;3.797975540161133;75.0999984741211;1.409999966621399;72.58730158730145;72.88461538461526
48744.0;-3.3000000000000003;-5.7;0.8;7.0;-7.2;2.0;-8.899999999999999;-35.7;-113.8;55.611243;12.98545604;55.5299072265625;3.790092468261719;76.30000305175781;1.3899999856948853;74.58730158730145;74.54166666666654
49727.0;-1.4;-2.4000000000000004;0.0;8.1;-6.2;1.7000000000000002;69.80000000000001;-55.1;-159.70000000000002;55.61124397;12.98547626;54.59423828125;3.790092468261719;77.80000305175781;1.190000057220459;76.5882352941174;76.15476190476187
50746.0;0.2;-0.1;1.9;9.3;-4.9;3.7;83.2;-68.60000000000001;-131.9;55.61124363;12.98549832;53.8394775390625;3.790092468261719;79.5;1.399999976158142;78.60317460317447;77.7051282051281
51744.0;3.8;-1.2000000000000002;-0.5;11.6;-8.1;1.7000000000000002;14.5;-41.900000000000006;-148.60000000000002;55.6112431;12.98552278;52.40545654296875;3.790092468261719;78.69999694824219;1.409999966621399;79.60162601626067;79.33750000000008
52747.0;10.0;5.2;0.3;15.8;-3.0;2.4000000000000004;32.300000000000004;-37.6;-0.5;55.61124034;12.98554875;53.08551025390625;3.790092468261719;82.0;1.3600000143051147;81.61475409836085;81.0125
53744.0;7.6;0.5;-1.4;13.2;-7.2;1.2000000000000002;-34.2;32.9;43.8;55.61123928;12.98557544;52.60101318359375;3.790092468261719;74.69999694824219;1.5;83.61290322580697;82.59210526315759
54743.0;4.0;3.3000000000000003;-1.7000000000000002;10.4;-3.8;0.3;-48.400000000000006;45.400000000000006;55.3;55.61124028;12.98560084;52.1529541015625;3.790092468261719;71.5;1.5099999904632568;85.60799999999966;84.24418604651157
55743.0;2.8000000000000003;4.800000000000001;-1.8;10.1;-1.5;0.2;-14.5;35.3;73.6;55.61124108;12.98562429;51.34332275390625;3.790092468261719;76.4000015258789;1.4500000476837158;87.60655737704937;85.81944444444426
56727.0;0.6000000000000001;0.2;-1.8;9.3;-4.9;-0.4;46.6;-12.4;153.79999999999998;55.61124035;12.98564876;50.37139892578125;3.790092468261719;76.69999694824219;1.5;89.5967741935489;87.39743589743584
57743.0;1.1;-7.0;1.8;11.8;-8.3;2.5;29.90000000000001;4.1;170.9;55.61124076;12.98567299;49.49835205078125;3.790092468261719;72.0999984741211;1.5;91.60162601626067;89.01298701298701
58730.0;-6.6000000000000005;-11.4;2.0;2.9000000000000004;-10.8;2.9000000000000004;-31.8;33.300000000000004;-27.4;55.6112403;12.98569801;49.47857666015625;3.790092468261719;73.80000305175781;1.5800000429153442;92.57142857142844;90.64285714285738
59726.0;-2.9000000000000004;-9.7;2.9000000000000004;7.5;-9.1;2.7;-26.9;-59.00000000000001;-126.5;55.61124315;12.98572097;49.5496826171875;3.790092468261719;65.5999984741211;1.4800000190734863;94.5882352941174;92.19117647058825
60727.0;-2.0;-6.6000000000000005;2.9000000000000004;8.5;-8.200000000000001;3.1;-18.3;-55.3;-183.6;55.61124723;12.98574182;49.30389404296875;3.790092468261719;61.400001525878906;1.4299999475479126;96.58730158730145;93.88461538461526
61743.0;0.4;-1.8;0.8;9.5;-6.300000000000001;2.6;59.1;-112.8;-151.9;55.61125083;12.98575994;48.13323974609375;3.790092468261719;57.400001525878906;1.2300000190734863;98.59199999999967;95.50649350649344
62743.0;2.1;-2.3000000000000003;2.2;10.1;-8.5;4.1000000000000005;-18.5;-70.9;-111.0;55.61125438;12.98578055;47.75537109375;3.790092468261719;66.69999694824219;1.4299999475479126;99.60504201680646;97.0792079207921
63743.0;8.6;2.0;-1.9;14.7;-5.4;0.5;47.5;-39.2;65.7;55.61125663;12.98580219;47.72491455078125;3.790092468261719;72.80000305175781;1.3899999856948853;101.60799999999966;98.28181818181837
64743.0;0.7000000000000001;2.2;-0.3;7.9;-4.6000000000000005;1.5;-10.4;62.0;46.3;55.61125808;12.98582534;47.4566650390625;3.790092468261719;77.0999984741211;1.4700000286102295;103.59199999999967;99.3750000000003
65745.0;-2.0;-4.6000000000000005;1.8;8.0;-6.9;3.2;-36.2;17.6;161.8;55.61125999;12.98584674;47.28082275390625;3.790092468261719;71.9000015258789;1.409999966621399;105.60504201680646;100.41525423728798
66744.0;-3.9;-3.5;1.3;6.2;-5.4;2.1;-29.0;23.700000000000003;-97.40000000000002;55.61126274;12.98586741;46.7513427734375;3.790092468261719;65.5999984741211;1.3799999952316284;107.60799999999966;101.51886792452848
67743.0;1.2000000000000002;-0.4;1.2000000000000002;9.3;-6.2;3.5;44.4;-53.2;-50.0;55.61126468;12.98588111;46.324462890625;3.790092468261719;51.400001525878906;0.8199999928474426;109.60162601626067;102.57480314960617
68744.0;2.5;2.7;-0.8;9.2;-4.7;1.6;-28.600000000000005;40.0;12.9;55.61126589;12.98589838;46.64862060546875;3.790092468261719;77.9000015258789;1.3899999856948853;110.61666666666716;103.5702479338844
69743.0;3.6;1.6;-3.4000000000000004;11.5;-4.4;-1.6;90.4;-68.0;83.30000000000001;55.61126846;12.98591672;46.49444580078125;3.790092468261719;65.4000015258789;1.2799999713897705;112.6178861788623;104.57723577235821
70745.0;-3.9;-4.7;0.8;5.7;-6.800000000000001;2.0;-12.0;12.2;-24.4;55.61127037;12.98593204;46.60626220703125;3.790092468261719;70.4000015258789;1.1100000143051147;113.60317460317447;105.62280701754388
71730.0;1.4;0.1;0.9;9.9;-5.300000000000001;2.8000000000000003;70.6;-98.1;-33.1;55.61127213;12.98594332;46.25115966796875;3.790092468261719;60.59999847412109;0.9100000262260436;115.56799999999969;106.63709677419409
72743.0;2.0;0.5;-0.6000000000000001;9.7;-5.9;1.3;6.4;5.2;24.7;55.61127463;12.98595377;46.00714111328125;3.790092468261719;59.400001525878906;0.9800000190734864;117.58677685950424;107.6328125
73726.0;4.7;2.0;-2.6;12.4;-3.9;-0.9;78.0;-72.50000000000001;86.4;55.61127587;12.98596772;45.77203369140625;3.790092468261719;75.69999694824219;1.1799999475479126;118.58677685950424;108.578125
74742.0;-5.6000000000000005;-5.300000000000001;-0.5;4.3;-6.5;1.3;-37.400000000000006;33.6;-64.30000000000001;55.61127582;12.98598411;46.0145263671875;3.790092468261719;84.30000305175781;1.090000033378601;120.58730158730145;109.59166666666714
75734.0;-0.5;-1.8;0.7000000000000001;8.1;-7.0;2.4000000000000004;32.400000000000006;-76.1;-53.50000000000001;55.61127722;12.9859979;45.693115234375;3.790092468261719;65.9000015258789;0.8899999856948853;121.58119658119682;110.5546875
76742.0;1.3;0.3;-0.1;9.0;-6.300000000000001;2.0;-16.4;31.7;11.2;55.61127949;12.98601058;45.5240478515625;3.790092468261719;70.30000305175781;1.0;123.60799999999966;111.5187969924815
77742.0;4.4;2.5;-2.4000000000000004;12.2;-3.8;-1.0;53.10000000000001;-49.6;54.9;55.61128218;12.98602529;45.27850341796875;3.790092468261719;66.80000305175781;1.0700000524520874;124.59199999999967;112.47580645161331
78742.0;-5.6000000000000005;-5.2;0.0;4.3;-6.4;1.3;11.2;15.1;-20.4;55.61128534;12.98604152;44.6043701171875;3.790092468261719;66.69999694824219;1.2000000476837158;126.6101694915252;113.46825396825386
79743.0;0.9;-0.4;0.3;9.2;-6.1000000000000005;1.9;85.30000000000001;-101.20000000000002;-3.3000000000000007;55.6112899;12.98605502;44.22613525390625;3.790092468261719;57.20000076293945;0.9200000166893004;127.60483870967794;114.4251968503936
80743.0;-0.6000000000000001;0.6000000000000001;0.3;7.5;-5.4;2.3000000000000003;-40.4;47.2;-3.0;55.61129345;12.98606737;44.25579833984375;3.790092468261719;65.0999984741211;0.9399999976158142;129.60162601625962;115.38345864661676
81742.0;2.1;0.9;-3.5;10.2;-4.800000000000001;-1.8;33.1;-20.7;20.4;55.61129664;12.98608405;44.303466796875;3.790092468261719;66.19999694824219;1.1200000047683716;130.6166666666661;116.31297709923662
82742.0;-4.1000000000000005;-3.5;1.8;5.800000000000001;-6.1000000000000005;3.0;-23.5;42.60000000000001;-103.7;55.61129865;12.9861025;43.9150390625;3.790092468261719;70.80000305175781;1.0800000429153442;132.60800000000074;117.2820512820514
83742.0;3.7;2.4000000000000004;-0.2;11.6;-3.7;1.9;84.1;-83.4;-51.4;55.61130046;12.98611974;44.1824951171875;3.790092468261719;71.0;1.0099999904632568;133.59836065573685;118.31147540983616
84742.0;1.1;2.4000000000000004;0.0;8.5;-4.1000000000000005;2.0;0.9000000000000001;6.9;18.9;55.61130305;12.9861364;44.08843994140625;3.790092468261719;68.19999694824219;1.0299999713897705;135.61864406779742;119.25827814569536
85742.0;3.1;1.3;1.4;11.1;-4.4;3.3000000000000003;25.6;-1.9;126.70000000000002;55.61130751;12.98615252;43.95367431640625;3.790092468261719;57.20000076293945;1.1200000047683716;136.61788617886123;120.0825688073394
86742.0;-3.0;-2.2;1.9;6.800000000000001;-5.4;2.6;-27.2;15.1;-83.10000000000001;55.61131176;12.98616848;43.3394775390625;3.790092468261719;60.79999923706055;1.159999966621399;138.60483870967687;121.19658119658128
87742.0;3.6;2.3000000000000003;0.7000000000000001;11.6;-3.7;2.5;30.1;-36.9;-56.8;55.61131535;12.98618384;43.7130126953125;3.790092468261719;63.79999923706055;1.0800000429153442;139.59200000000072;122.25438596491229
88726.0;0.7000000000000001;2.0;-0.9;8.1;-4.3;1.3;5.0;-11.3;34.400000000000006;55.61131976;12.98619947;43.259033203125;3.790092468261719;65.30000305175781;1.0800000429153442;141.6194690265488;123.32743362831866
89746.0;6.800000000000001;1.0;-1.4;14.7;-4.6000000000000005;-0.2;76.0;-74.30000000000001;136.8;55.61132451;12.98621543;42.8763427734375;3.790092468261719;65.0;1.159999966621399;142.60162601625962;124.31782945736427
90742.0;-4.800000000000001;-6.0;1.3;5.300000000000001;-7.2;2.3000000000000003;-46.50000000000001;33.2;-80.10000000000001;55.61132826;12.98623238;42.771484375;3.790092468261719;68.69999694824219;1.100000023841858;143.59200000000072;125.3301886792454
91743.0;0.5;-0.6000000000000001;1.7000000000000002;9.4;-5.800000000000001;2.9000000000000004;45.0;-94.3;-64.9;55.611331;12.98624515;42.51776123046875;3.790092468261719;55.70000076293945;0.7699999809265137;145.60504201680646;126.47321428571418
92742.0;7.5;1.1;-3.6;14.1;-6.6000000000000005;-0.6000000000000001;18.9;-34.0;-16.200000000000003;55.61133379;12.98625725;42.72125244140625;3.790092468261719;55.70000076293945;1.0199999809265137;147.60800000000074;127.53719008264473
93727.0;0.6000000000000001;2.4000000000000004;0.1;7.6;-4.5;2.0;-115.20000000000002;142.7;-59.3;55.61133693;12.98627268;43.008544921875;3.790092468261719;64.19999694824219;1.1699999570846558;148.5806451612898;128.53278688524514
